"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.HQ","from.FiveFifteen","from.JoyWashington"
"620","40 UNION SQ, Somerville, Massachusetts","1411368","MEDICAL AID","E1","11/13/2014 9:55","11/13/2014 9:56","11/13/2014 10:00","11/13/2014 10:14","E1",3.12,"MEDICAL AID","B","CITIZENS BANK","WARREN AV AND STONE AV","40 UNION SQ",-71.0964479,42.3803084,1,2014-11-13 09:55:00,2014-11-13,"2014-11","11","2014",0,42.3803084,-71.0964479,"4.65","6.66666666666667","3.21666666666667","3.43333333333333"
"621","40 UNION SQ, Somerville, Massachusetts","1312326","MEDICAL AID","E3","12/11/2013 18:58","12/11/2013 18:59","12/11/2013 19:02","12/11/2013 19:09","E3",3.52,"MEDICAL AID","B","CITIZENS BANK","WARREN AV AND STONE AV","40 UNION SQ",-71.0964479,42.3803084,1,2013-12-11 18:58:00,2013-12-11,"2013-12","12","2013",0,42.3803084,-71.0964479,"4.65","6.66666666666667","3.21666666666667","3.43333333333333"
"622","40 UNION SQ, Somerville, Massachusetts","1405230","MEDICAL AID","E3","6/3/2014 22:12","6/3/2014 22:13","6/3/2014 22:16","6/3/2014 22:26","E3",3.02,"MEDICAL AID","B","CITIZENS BANK","WARREN AV AND STONE AV","40 UNION SQ",-71.0964479,42.3803084,1,2014-06-03 22:12:00,2014-06-04,"2014-06","06","2014",0,42.3803084,-71.0964479,"4.65","6.66666666666667","3.21666666666667","3.43333333333333"
"623","40 UNION SQ, Somerville, Massachusetts","1402107","A FIRE ALARM","E3","3/2/2014 19:34","3/2/2014 19:35","3/2/2014 19:37","3/2/2014 19:41","E3",2.28,"A FIRE ALARM","B","CITIZENS BANK","WARREN AV AND STONE AV","40 UNION SQ",-71.0964479,42.3803084,1,2014-03-02 19:34:00,2014-03-03,"2014-03","03","2014",0,42.3803084,-71.0964479,"4.65","6.66666666666667","3.21666666666667","3.43333333333333"
"624","400 SOMERVILLE AVE, Somerville, Massachusetts","1204570","PEDESTRIAN ACC","E1","6/3/2012 17:04","6/3/2012 17:05","6/3/2012 17:08","6/3/2012 17:19","E1",2.62,"PEDESTRIAN ACC","B","DEMOULAS MARKET BASKET","CHURCH ST AND DANE ST","400 SOMERVILLE AV",-71.1015967,42.3807302,1,2012-06-03 17:04:00,2012-06-03,"2012-06","06","2012",0,42.3807302,-71.1015967,"3.31666666666667","7.3","1.9","5.33333333333333"
"625","400 SOMERVILLE AVE, Somerville, Massachusetts","1211166","PEDESTRIAN ACC","E1","12/7/2012 23:34","12/7/2012 23:34","12/7/2012 23:37","12/7/2012 23:39","E1",2.52,"PEDESTRIAN ACC","B","MARKET BASKET","CHURCH ST AND DANE ST","400 SOMERVILLE AV",-71.1015967,42.3807302,1,2012-12-07 23:34:00,2012-12-08,"2012-12","12","2012",0,42.3807302,-71.1015967,"3.31666666666667","7.3","1.9","5.33333333333333"
"626","400 SOMERVILLE AVE, Somerville, Massachusetts","1308371","AUTO ACC INJURY","E1","8/27/2013 10:56","8/27/2013 10:57","8/27/2013 10:59","8/27/2013 11:03","E1",2.45,"AUTO ACC INJURY","B","DEMOULAS MARKET BASKET","CHURCH ST AND DANE ST","400 SOMERVILLE AV",-71.1015967,42.3807302,1,2013-08-27 10:56:00,2013-08-27,"2013-08","08","2013",0,42.3807302,-71.1015967,"3.31666666666667","7.3","1.9","5.33333333333333"
"627","400 SOMERVILLE AVE, Somerville, Massachusetts","1207072","MEDICAL AID","E1","8/16/2012 18:36","8/16/2012 18:36","8/16/2012 18:39","8/16/2012 18:53","E1",3.05,"MEDICAL AID","B","DEMOULAS MARKET BASKET","CHURCH ST AND DANE ST","400 SOMERVILLE AV",-71.1015967,42.3807302,1,2012-08-16 18:36:00,2012-08-16,"2012-08","08","2012",0,42.3807302,-71.1015967,"3.31666666666667","7.3","1.9","5.33333333333333"
"628","400 SOMERVILLE AVE, Somerville, Massachusetts","1411398","MEDICAL AID","E3","11/14/2014 10:03","11/14/2014 10:04","11/14/2014 10:05","11/14/2014 10:16","E3",0.45,"MEDICAL AID","B","DEMOULAS MARKET BASKET","CHURCH ST AND DANE ST","400 SOMERVILLE AV",-71.1015967,42.3807302,1,2014-11-14 10:03:00,2014-11-14,"2014-11","11","2014",0,42.3807302,-71.1015967,"3.31666666666667","7.3","1.9","5.33333333333333"
"629","403 WASHINGTON ST, Somerville, Massachusetts","1411101","B FIRE ALARM","E3","11/5/2014 18:30","11/5/2014 18:31","11/5/2014 18:34","11/5/2014 19:26","E3",3.28,"B FIRE ALARM","S","WASHINGTON ST","HANSON ST AND BEACON ST","403 WASHINGTON ST",-71.106009,42.378626,1,2014-11-05 18:30:00,2014-11-05,"2014-11","11","2014",0,42.378626,-71.106009,"3.75","8.46666666666667","2.5","5.23333333333333"
"630","41 BELMONT ST, Somerville, Massachusetts","1303800","MEDICAL AID","E1","4/20/2013 16:21","4/20/2013 16:21","4/20/2013 16:25","4/20/2013 16:47","E1",3.67,"MEDICAL AID","S","BELMONT ST","BELMONT PL AND SUMMER ST","41 BELMONT ST",-71.109323,42.386316,1,2013-04-20 16:21:00,2013-04-20,"2013-04","04","2013",0,42.386316,-71.109323,"1.66666666666667","8.25","2.7","6.78333333333333"
"631","41 BELMONT ST, Somerville, Massachusetts","1304327","MEDICAL AID","E1","5/5/2013 18:46","5/5/2013 18:47","5/5/2013 18:50","5/5/2013 19:17","E1",2.97,"MEDICAL AID","S","BELMONT ST","BELMONT PL AND SUMMER ST","41 BELMONT ST",-71.109323,42.386316,1,2013-05-05 18:46:00,2013-05-05,"2013-05","05","2013",0,42.386316,-71.109323,"1.66666666666667","8.25","2.7","6.78333333333333"
"632","41 BELMONT ST, Somerville, Massachusetts","1307071","A FIRE ALARM","E1","7/22/2013 20:33","7/22/2013 20:33","7/22/2013 20:35","7/22/2013 20:50","E1",2.5,"A FIRE ALARM","S","BELMONT ST","BELMONT PL AND SUMMER ST","41 BELMONT ST",-71.109323,42.386316,1,2013-07-22 20:33:00,2013-07-23,"2013-07","07","2013",0,42.386316,-71.109323,"1.66666666666667","8.25","2.7","6.78333333333333"
"633","41 CALVIN ST, Somerville, Massachusetts","1406239","MEDICAL AID","E3","7/2/2014 8:55","7/2/2014 8:55","7/2/2014 9:02","7/2/2014 9:15","E3",7.13,"MEDICAL AID","S","CALVIN ST","WASHINGTON ST AND BEACON ST","41 CALVIN ST",-71.1045881,42.3775864,1,2014-07-02 08:55:00,2014-07-02,"2014-07","07","2014",0,42.3775864,-71.1045881,"3.86666666666667","8.5","2.43333333333333","5.26666666666667"
"634","41 GREENVILLE ST, Somerville, Massachusetts","1311284","CARB MON DETECT","E3","11/12/2013 9:01","11/12/2013 9:01","11/12/2013 9:04","11/12/2013 9:09","E3",2.8,"CARB MON DETECT","S","GREENVILLE ST","BOSTON ST AND MUNROE ST","41 GREENVILLE ST",-71.0931142,42.3822453,1,2013-11-12 09:01:00,2013-11-12,"2013-11","11","2013",0,42.3822453,-71.0931142,"6.16666666666667","5.05","4.75","3.68333333333333"
"635","41 IVALOO ST, Somerville, Massachusetts","1300920","S FIRE ALARM","E1","1/28/2013 19:16","1/28/2013 19:16","1/28/2013 19:20","1/28/2013 19:25","E1",3.15,"S FIRE ALARM","S","IVALOO ST","MONDAMIN CT AND BEACON ST","41 IVALOO ST",-71.1092591,42.3812593,1,2013-01-28 19:16:00,2013-01-29,"2013-01","01","2013",0,42.3812593,-71.1092591,"2.73333333333333","9.85","1.65","6.7"
"636","41 LEWIS ST, Somerville, Massachusetts","1307737","A FIRE ALARM","E3","8/9/2013 18:47","8/9/2013 18:47","8/9/2013 18:50","8/9/2013 19:04","E3",3.28,"A FIRE ALARM","S","LEWIS ST","38 MAGNUS AV AND DEAD END","41 LEWIS ST",-71.101961,42.377626,1,2013-08-09 18:47:00,2013-08-09,"2013-08","08","2013",0,42.377626,-71.101961,"4.56666666666667","8.11666666666667","3.15","4.88333333333333"
"637","41 LEWIS ST, Somerville, Massachusetts","1311892","B FIRE ALARM","E3","11/29/2013 3:14","11/29/2013 3:15","11/29/2013 3:21","11/29/2013 3:30","E3",5.57,"B FIRE ALARM","S","LEWIS ST","38 MAGNUS AV AND DEAD END","41 LEWIS ST",-71.101961,42.377626,1,2013-11-29 03:14:00,2013-11-29,"2013-11","11","2013",0,42.377626,-71.101961,"4.56666666666667","8.11666666666667","3.15","4.88333333333333"
"638","411 NORFOLK ST, Somerville, Massachusetts","1409432","A FIRE ALARM","E3","9/21/2014 20:24","9/21/2014 20:24","9/21/2014 20:28","9/21/2014 20:49","E3",4.42,"A FIRE ALARM","B","UNION PLACE CONDOS","CAMBRIDGE LINE AND WEBSTER AV","411 NORFOLK ST",-71.0953274,42.3750163,1,2014-09-21 20:24:00,2014-09-22,"2014-09","09","2014",0,42.3750163,-71.0953274,"6.15","7.41666666666667","4.73333333333333","4.9"
"639","411 NORFOLK ST, Somerville, Massachusetts","1304171","S FIRE ALARM","E3","5/1/2013 14:38","5/1/2013 14:39","5/1/2013 14:43","5/1/2013 15:20","E3",3.75,"S FIRE ALARM","B","UNION PLACE CONDOS","CAMBRIDGE LINE AND WEBSTER AV","411 NORFOLK ST",-71.0953274,42.3750163,1,2013-05-01 14:38:00,2013-05-01,"2013-05","05","2013",0,42.3750163,-71.0953274,"6.15","7.41666666666667","4.73333333333333","4.9"
"640","415 WASHINGTON ST, Somerville, Massachusetts","1404627","MEDICAL AID","E3","5/17/2014 21:18","5/17/2014 21:19","5/17/2014 21:23","5/17/2014 21:34","E3",3.73,"MEDICAL AID","B","DALI RESTAURANT & TAPAS","BEACON ST AND CAMBRIDGE LINE","415 WASHINGTON ST",-71.1067478,42.3784073,1,2014-05-17 21:18:00,2014-05-18,"2014-05","05","2014",0,42.3784073,-71.1067478,"3.35","8.81666666666667","2.28333333333333","5.58333333333333"
"641","415 WASHINGTON ST, Somerville, Massachusetts","1202976","S FIRE ALARM","E3","4/12/2012 10:33","4/12/2012 10:33","4/12/2012 10:37","4/12/2012 10:40","E3",3.75,"S FIRE ALARM","B","DALI RESTAURANT & TAPAS","BEACON ST AND CAMBRIDGE LINE","415 WASHINGTON ST",-71.1067478,42.3784073,1,2012-04-12 10:33:00,2012-04-12,"2012-04","04","2012",0,42.3784073,-71.1067478,"3.35","8.81666666666667","2.28333333333333","5.58333333333333"
"642","417 SOMERVILLE AVE, Somerville, Massachusetts","1209396","AUTO ACCIDENT","E1","10/20/2012 2:44","10/20/2012 2:44","10/20/2012 2:48","10/20/2012 2:52","E1",3.32,"AUTO ACCIDENT","S","SOMERVILLE AV","QUINCY ST AND SCHOOL ST","417 SOMERVILLE AV",-71.1014176,42.3819778,1,2012-10-20 02:44:00,2012-10-20,"2012-10","10","2012",0,42.3819778,-71.1014176,"2.58333333333333","6.5","1.16666666666667","4.53333333333333"
"643","42 BELMONT ST, Somerville, Massachusetts","1401373","MEDICAL AID","E1","2/9/2014 9:20","2/9/2014 9:20","2/9/2014 9:24","2/9/2014 9:49","E1",3.28,"MEDICAL AID","S","BELMONT ST","SOMERVILLE AV AND SUMMER ST","42 BELMONT ST",-71.1099253,42.3864727,1,2014-02-09 09:20:00,2014-02-09,"2014-02","02","2014",0,42.3864727,-71.1099253,"1.68333333333333","8.26666666666667","2.71666666666667","6.8"
"644","42 PRESCOTT ST, Somerville, Massachusetts","1201742","MEDICAL AID","E3","3/2/2012 11:29","3/2/2012 11:30","3/2/2012 11:34","3/2/2012 11:44","E3",3.97,"MEDICAL AID","B","CUMMINGS SCHOOL","SUMMER ST AND HIGHLAND AV","42 PRESCOTT ST",-71.0989842,42.3854176,1,2012-03-02 11:29:00,2012-03-02,"2012-03","03","2012",0,42.3854176,-71.0989842,"5.3","6.01666666666667","4.16666666666667","4.68333333333333"
"645","425 WASHINGTON ST, Somerville, Massachusetts","1309843","S FIRE ALARM","E3","10/1/2013 22:48","10/1/2013 22:48","10/1/2013 22:53","10/1/2013 22:54","E3",4.32,"S FIRE ALARM","S","WASHINGTON ST","BEACON ST AND CAMBRIDGE LINE","425 WASHINGTON ST",-71.1069084,42.3783145,1,2013-10-01 22:48:00,2013-10-02,"2013-10","10","2013",0,42.3783145,-71.1069084,"3.61666666666667","8.85","2.55","5.61666666666667"
"646","429 NORFOLK ST, Somerville, Massachusetts","1402877","MEDICAL AID","E3","3/28/2014 4:06","3/28/2014 4:06","3/28/2014 4:10","3/28/2014 4:20","E3",4.42,"MEDICAL AID","S","NORFOLK ST","CAMBRIDGE LINE AND WEBSTER AV","429 NORFOLK ST",-71.0953581,42.3748793,1,2014-03-28 04:06:00,2014-03-28,"2014-03","03","2014",0,42.3748793,-71.0953581,"8.01666666666667","9.08333333333333","6.58333333333333","6.6"
"647","43 VINAL AVE, Somerville, Massachusetts","1301016","A FIRE ALARM","E3","1/31/2013 0:42","1/31/2013 0:42","1/31/2013 0:47","1/31/2013 1:00","E3",5.03,"A FIRE ALARM","S","VINAL AV","SUMMIT AV AND PLEASANT AV","43 VINAL AV",-71.0968192,42.3844347,1,2013-01-31 00:42:00,2013-01-31,"2013-01","01","2013",0,42.3844347,-71.0968192,"5.13333333333333","4.88333333333333","3.7","3.51666666666667"
"648","430 MCGRATH HWY, Somerville, Massachusetts","1411622","MEDICAL AID","E3","11/20/2014 8:53","11/20/2014 8:53","11/20/2014 8:57","11/20/2014 9:06","E3",3.73,"MEDICAL AID","S","MCGRATH HWY","PROSPCT HILL AV & GREENVILL ST","430 MCGRATH HWY",-71.0911211,42.3827219,1,2014-11-20 08:53:00,2014-11-20,"2014-11","11","2014",0,42.3827219,-71.0911211,"6.56666666666667","3.28333333333333","5.15","2.03333333333333"
"649","432 NORFOLK ST, Somerville, Massachusetts","1211234","A FIRE ALARM","E3","12/9/2012 22:13","12/9/2012 22:13","12/9/2012 22:16","12/9/2012 22:22","E3",2.75,"A FIRE ALARM","B","UNION PLACE APARTMENTS","CAMBRIDGE LINE AND WEBSTER AV","432 NORFOLK ST",-71.095051,42.374329,1,2012-12-09 22:13:00,2012-12-10,"2012-12","12","2012",0,42.374329,-71.095051,"6.01666666666667","8.01666666666667","4.6","4.76666666666667"
"650","438 SOMERVILLE AVE, Somerville, Massachusetts","1401476","S FIRE ALARM","E1","2/12/2014 4:58","2/12/2014 5:00","2/12/2014 5:02","2/12/2014 5:11","E1",2.07,"S FIRE ALARM","B","SOMERVILLE BOXING CLUB","CHURCH ST AND DANE ST","438 SOMERVILLE AV",-71.1024381,42.381321,1,2014-02-12 04:58:00,2014-02-12,"2014-02","02","2014",0,42.381321,-71.1024381,"3.35","7.65","1.91666666666667","5.68333333333333"
"651","438 SOMERVILLE AVE, Somerville, Massachusetts","1409179","S FIRE ALARM","E1","9/15/2014 22:48","9/15/2014 22:51","9/15/2014 22:54","9/15/2014 23:05","E1",3.07,"S FIRE ALARM","S","SOMERVILLE AV","CHURCH ST AND DANE ST","438 SOMERVILLE AV",-71.1024381,42.381321,1,2014-09-15 22:48:00,2014-09-16,"2014-09","09","2014",0,42.381321,-71.1024381,"3.35","7.65","1.91666666666667","5.68333333333333"
"652","440 SOMERVILLE AVE, Somerville, Massachusetts","1201350","S FIRE ALARM","E1","2/17/2012 14:21","2/17/2012 14:21","2/17/2012 14:24","2/17/2012 14:41","E1",2.53,"S FIRE ALARM","S","SOMERVILLE AV","CHURCH ST AND DANE ST","440 SOMERVILLE AV",-71.1022884,42.3818229,1,2012-02-17 14:21:00,2012-02-17,"2012-02","02","2012",0,42.3818229,-71.1022884,"2.53333333333333","7.61666666666667","1.1","5.05"
"653","444 SOMERVILLE AVE, Somerville, Massachusetts","1409697","B FIRE ALARM","E1","9/28/2014 5:05","9/28/2014 5:05","9/28/2014 5:09","9/28/2014 6:03","E1",3.33,"B FIRE ALARM","B","MAACO AUTO PAINTING","CHURCH ST AND DANE ST","444 SOMERVILLE AV",-71.1027754,42.3817256,1,2014-09-28 05:05:00,2014-09-28,"2014-09","09","2014",0,42.3817256,-71.1027754,"3.15","7.81666666666667","1.71666666666667","5.85"
"654","445 ARTISAN WAY, Somerville, Massachusetts","1412979","STRIKE BOX ALAR","E3","12/30/2014 7:48","12/30/2014 7:50","12/30/2014 7:53","12/30/2014 8:01","E3",3.3,"STRIKE BOX ALAR","X","ARTISAN WAY","","445 ARTISAN WAY",-71.0786021,42.3951316,1,2014-12-30 07:48:00,2014-12-30,"2014-12","12","2014",0,42.3951316,-71.0786021,"12.85","5.3","11.4166666666667","7.88333333333333"
"655","45 BEACON ST, Somerville, Massachusetts","1408440","OUTSIDE FIRE","E3","8/28/2014 12:37","8/28/2014 12:38","8/28/2014 12:42","8/28/2014 12:47","E3",4.25,"OUTSIDE FIRE","B","WHOLE FOODS MARKET","CONCORD AV AND BUCKINGHAM ST","45 BEACON ST",-71.1029087,42.376014,1,2014-08-28 12:37:00,2014-08-28,"2014-08","08","2014",0,42.376014,-71.1029087,"5.13333333333333","9.96666666666667","3.88333333333333","6.71666666666667"
"656","45 BEACON ST, Somerville, Massachusetts","1411421","MEDICAL AID","E3","11/15/2014 9:15","11/15/2014 9:16","11/15/2014 9:21","11/15/2014 9:28","E3",5.17,"MEDICAL AID","B","WHOLE FOODS MARKET","CONCORD AV AND BUCKINGHAM ST","45 BEACON ST",-71.1029087,42.376014,1,2014-11-15 09:15:00,2014-11-15,"2014-11","11","2014",0,42.376014,-71.1029087,"5.13333333333333","9.96666666666667","3.88333333333333","6.71666666666667"
"657","45 ELM ST, Somerville, Massachusetts","1405413","CARB MON DETECT","E1","6/9/2014 21:26","6/9/2014 21:26","6/9/2014 21:29","6/9/2014 21:35","E1",2.62,"CARB MON DETECT","S","ELM ST","LINDEN AV AND CEDAR ST","45 ELM ST",-71.114751,42.387635,1,2014-06-09 21:26:00,2014-06-10,"2014-06","06","2014",0,42.387635,-71.114751,"1.28333333333333","9.73333333333333","2.48333333333333","8.15"
"658","45 FLORENCE ST, Somerville, Massachusetts","1311954","A FIRE ALARM","E3","12/1/2013 9:31","12/1/2013 9:32","12/1/2013 9:36","12/1/2013 9:42","E3",3.47,"A FIRE ALARM","S","FLORENCE ST","WASHINGTON ST AND PEARL ST","45 FLORENCE ST",-71.0828499,42.3838377,1,2013-12-01 09:31:00,2013-12-01,"2013-12","12","2013",0,42.3838377,-71.0828499,"9.63333333333333","4.31666666666667","8.21666666666667","2"
"659","45 MEDFORD ST, Somerville, Massachusetts","1204535","MEDICAL AID","E3","6/2/2012 15:04","6/2/2012 15:05","6/2/2012 15:05","6/2/2012 15:11","E3",0.12,"MEDICAL AID","S","MEDFORD ST","RAILROAD TRKS & RAILROAD BRDGE","45 MEDFORD ST",-71.0881813,42.3744884,1,2012-06-02 15:04:00,2012-06-02,"2012-06","06","2012",0,42.3744884,-71.0881813,"7.58333333333333","5.08333333333333","6.16666666666667","2.6"
"660","45 UNION SQ, Somerville, Massachusetts","1408264","MEDICAL AID","E3","8/22/2014 18:37","8/22/2014 18:38","8/22/2014 18:40","8/22/2014 18:51","E3",2.42,"MEDICAL AID","B","RELIABLE MARKET","WARREN AV AND STONE AV","45 UNION SQ",-71.0963615,42.3801859,1,2014-08-22 18:37:00,2014-08-22,"2014-08","08","2014",0,42.3801859,-71.0963615,"4.65","6.33333333333333","3.21666666666667","3.1"
"661","45 WEBSTER AVE, Somerville, Massachusetts","1408693","A FIRE ALARM","E3","9/4/2014 17:31","9/4/2014 17:31","9/4/2014 17:34","9/4/2014 17:38","E3",2.85,"A FIRE ALARM","B","INMAN AUTO CENTER","NEWTON ST AND PROSPECT ST","45 WEBSTER AV",-71.0959033,42.3772814,1,2014-09-04 17:31:00,2014-09-04,"2014-09","09","2014",0,42.3772814,-71.0959033,"5.15","7.13333333333333","3.71666666666667","3.9"
"662","45 WEBSTER AVE, Somerville, Massachusetts","1301223","MEDICAL AID","E3","2/5/2013 10:52","2/5/2013 10:53","2/5/2013 10:55","2/5/2013 11:05","E3",2.38,"MEDICAL AID","S","WEBSTER AV","NEWTON ST AND PROSPECT ST","45 WEBSTER AV",-71.0959033,42.3772814,1,2013-02-05 10:52:00,2013-02-05,"2013-02","02","2013",0,42.3772814,-71.0959033,"5.15","7.13333333333333","3.71666666666667","3.9"
"663","46 BOW ST, Somerville, Massachusetts","1312522","S FIRE ALARM","E3","12/17/2013 8:56","12/17/2013 8:57","12/17/2013 9:00","12/17/2013 9:09","E3",3,"S FIRE ALARM","S","BOW ST","UNION SQ AND SOMERVILLE AV","46 BOW ST",-71.0982884,42.3815771,1,2013-12-17 08:56:00,2013-12-17,"2013-12","12","2013",0,42.3815771,-71.0982884,"4.35","6.18333333333333","3.15","4.21666666666667"
"664","46 HIGHLAND AVE, Somerville, Massachusetts","1300398","MEDICAL AID","E3","1/12/2013 16:35","1/12/2013 16:35","1/12/2013 16:39","1/12/2013 16:46","E3",3.93,"MEDICAL AID","S","HIGHLAND AV","WALNUT ST AND VINAL AV","46 HIGHLAND AV",-71.0952361,42.3854238,1,2013-01-12 16:35:00,2013-01-12,"2013-01","01","2013",0,42.3854238,-71.0952361,"4.91666666666667","4.26666666666667","3.5","2.9"
"665","46 MARION ST, Somerville, Massachusetts","1307377","A FIRE ALARM","E3","7/31/2013 7:43","7/31/2013 7:43","7/31/2013 7:48","7/31/2013 7:58","E3",4.63,"A FIRE ALARM","S","MARION ST","CONCORD AV AND WYATT ST","46 MARION ST",-71.100996,42.3772894,1,2013-07-31 07:43:00,2013-07-31,"2013-07","07","2013",0,42.3772894,-71.100996,"4.85","8.28333333333333","3.41666666666667","5.03333333333333"
"666","46 MEDFORD ST, Somerville, Massachusetts","1209982","MEDICAL AID","E3","10/31/2012 18:16","10/31/2012 18:17","10/31/2012 18:19","10/31/2012 18:27","E3",2.28,"MEDICAL AID","B","LA HACIENDA RESTAURANT","SOUTH ST AND WARD ST","46 MEDFORD ST",-71.0885136,42.3747577,1,2012-10-31 18:16:00,2012-10-31,"2012-10","10","2012",0,42.3747577,-71.0885136,"7.56666666666667","5.06666666666667","6.13333333333333","2.58333333333333"
"667","46 MEDFORD ST, Somerville, Massachusetts","1205439","MEDICAL AID","E3","6/30/2012 12:29","6/30/2012 12:29","6/30/2012 12:32","6/30/2012 12:39","E3",2.48,"MEDICAL AID","B","LA HACIENDA RESTAURANT","SOUTH ST AND WARD ST","46 MEDFORD ST",-71.0885136,42.3747577,1,2012-06-30 12:29:00,2012-06-30,"2012-06","06","2012",0,42.3747577,-71.0885136,"7.56666666666667","5.06666666666667","6.13333333333333","2.58333333333333"
"668","46 MEDFORD ST, Somerville, Massachusetts","1209558","MEDICAL AID","E3","10/24/2012 15:08","10/24/2012 15:08","10/24/2012 15:12","10/24/2012 15:35","E3",4.27,"MEDICAL AID","B","LA HACIENDA RESTAURANT","SOUTH ST AND WARD ST","46 MEDFORD ST",-71.0885136,42.3747577,1,2012-10-24 15:08:00,2012-10-24,"2012-10","10","2012",0,42.3747577,-71.0885136,"7.56666666666667","5.06666666666667","6.13333333333333","2.58333333333333"
"669","46 SOUTH ST, Somerville, Massachusetts","1302819","A FIRE ALARM","E3","3/22/2013 18:37","3/22/2013 18:37","3/22/2013 18:41","3/22/2013 18:58","E3",3.33,"A FIRE ALARM","S","SOUTH ST","HARDING ST AND HUNTING ST","46 SOUTH ST",-71.090403,42.3742639,1,2013-03-22 18:37:00,2013-03-22,"2013-03","03","2013",0,42.3742639,-71.090403,"8.1","5.61666666666667","6.68333333333333","3.11666666666667"
"670","46 SOUTH ST, Somerville, Massachusetts","1300408","MEDICAL AID","E3","1/12/2013 19:38","1/12/2013 19:38","1/12/2013 19:41","1/12/2013 20:19","E3",3.1,"MEDICAL AID","S","SOUTH ST","HARDING ST AND HUNTING ST","46 SOUTH ST",-71.090403,42.3742639,1,2013-01-12 19:38:00,2013-01-13,"2013-01","01","2013",0,42.3742639,-71.090403,"8.1","5.61666666666667","6.68333333333333","3.11666666666667"
"671","464 SOMERVILLE AVE, Somerville, Massachusetts","1203505","GAS LEAK","E1","4/29/2012 14:24","4/29/2012 14:24","4/29/2012 14:27","4/29/2012 14:32","E1",3.15,"GAS LEAK","S","SOMERVILLE AV","DANE ST AND PROPERZI WAY","464 SOMERVILLE AV",-71.1036141,42.3823424,1,2012-04-29 14:24:00,2012-04-29,"2012-04","04","2012",0,42.3823424,-71.1036141,"2.15","7.7","0.733333333333333","5.16666666666667"
"672","47 BEACON ST, Somerville, Massachusetts","1407318","S BOX ALARM","E1","7/28/2014 20:09","7/28/2014 20:10","7/28/2014 20:14","7/28/2014 20:20","E1",4.2,"S BOX ALARM","X","BEACON ST","","47 BEACON ST",-71.102897,42.376019,1,2014-07-28 20:09:00,2014-07-29,"2014-07","07","2014",0,42.376019,-71.102897,"5.13333333333333","9.96666666666667","3.88333333333333","6.71666666666667"
"673","47 BEACON ST, Somerville, Massachusetts","1406153","S BOX ALARM","E3","6/29/2014 20:08","6/29/2014 20:09","6/29/2014 20:12","6/29/2014 20:26","E3",3.88,"S BOX ALARM","X","BEACON ST","","47 BEACON ST",-71.102897,42.376019,1,2014-06-29 20:08:00,2014-06-30,"2014-06","06","2014",0,42.376019,-71.102897,"5.13333333333333","9.96666666666667","3.88333333333333","6.71666666666667"
"674","47 PRESCOTT ST, Somerville, Massachusetts","1310504","MEDICAL AID","E3","10/22/2013 7:51","10/22/2013 7:51","10/22/2013 7:55","10/22/2013 8:02","E3",3.95,"MEDICAL AID","S","PRESCOTT ST","SUMMER ST AND HIGHLAND AV","47 PRESCOTT ST",-71.098256,42.385364,1,2013-10-22 07:51:00,2013-10-22,"2013-10","10","2013",0,42.385364,-71.098256,"3.86666666666667","5.18333333333333","2.45","3.81666666666667"
