"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.Lowell_in_traffic","from.HQ","from.HQ_in_traffic","from.FiveFifteen","from.FiveFifteen_in_traffic","from.JoyWashington","from.JoyWashington_in_traffic","from.Highland","from.Highland_in_traffic","from.Teele","from.Teele_in_traffic","from.Union","from.Union_in_traffic"
"1161","25 LATIN WY, Somerville, Massachusetts","1401880","MEDICAL AID","E6","2/22/2014 13:45","2/22/2014 13:47","2/22/2014 13:50","2/22/2014 14:07","E6",3.37,"MEDICAL AID","B","DEWICK MACPHIE HALL","TALBOT AV AND TILTON LN","25 LATIN WY",-71.1212429,42.4052932,1,2014-02-22 13:45:00,2014-02-22,"2014-02","02","2014",0,42.4052932,-71.1212429,"9.7","11.2833333333333","11.35","14.3666666666667","11.1333333333333","11.8666666666667","15.1666666666667","17.9166666666667","6.86666666666667","9.23333333333333","2.91666666666667","2.93333333333333","13.45","17.0666666666667"
"1162","25 LATIN WY, Somerville, Massachusetts","1411255","S FIRE ALARM","E6","11/10/2014 7:03","11/10/2014 7:03","11/10/2014 7:07","11/10/2014 7:14","E6",3.35,"S FIRE ALARM","B","DEWICK MACPHIE HALL","TALBOT AV AND TILTON LN","25 LATIN WY",-71.1212429,42.4052932,1,2014-11-10 07:03:00,2014-11-10,"2014-11","11","2014",0,42.4052932,-71.1212429,"9.7","11.2833333333333","11.35","14.3666666666667","11.1333333333333","11.8666666666667","15.1666666666667","17.9166666666667","6.86666666666667","9.23333333333333","2.91666666666667","2.93333333333333","13.45","17.0666666666667"
"1163","25 LATIN WY, Somerville, Massachusetts","1402147","S FIRE ALARM","E6","3/4/2014 9:32","3/4/2014 9:33","3/4/2014 9:36","3/4/2014 9:40","E6",3.4,"S FIRE ALARM","B","DEWICK MACPHIE HALL","TALBOT AV AND TILTON LN","25 LATIN WY",-71.1212429,42.4052932,1,2014-03-04 09:32:00,2014-03-04,"2014-03","03","2014",0,42.4052932,-71.1212429,"9.7","11.2833333333333","11.35","14.3666666666667","11.1333333333333","11.8666666666667","15.1666666666667","17.9166666666667","6.86666666666667","9.23333333333333","2.91666666666667","2.93333333333333","13.45","17.0666666666667"
"1164","25 LEWIS ST, Somerville, Massachusetts","1412978","S FIRE ALARM","E3","12/30/2014 7:23","12/30/2014 7:24","12/30/2014 7:28","12/30/2014 7:35","E3",4.17,"S FIRE ALARM","S","LEWIS ST","38 MAGNUS AV AND DEAD END","25 LEWIS ST",-71.1025732,42.3776212,1,2014-12-30 07:23:00,2014-12-30,"2014-12","12","2014",0,42.3776212,-71.1025732,"5.16666666666667","6.73333333333333","8.53333333333333","13.3166666666667","3.68333333333333","4.4","5.43333333333333","6.1","7.36666666666667","8.93333333333333","13.2166666666667","16.0666666666667","4.06666666666667","5.15"
"1165","25 LINDEN AVE, Somerville, Massachusetts","1408070","S FIRE ALARM","T1","8/18/2014 19:05","8/18/2014 19:05","8/18/2014 19:08","8/18/2014 19:14","T1",2.57,"S FIRE ALARM","S","LINDEN AV","LINDEN CIR AND HAYDEN TER","25 LINDEN AV",-71.1136503,42.3882818,1,2014-08-18 19:05:00,2014-08-19,"2014-08","08","2014",0,42.3882818,-71.1136503,"1.71666666666667","1.75","9.68333333333333","12.65","2.96666666666667","3.26666666666667","8.41666666666667","10.1833333333333","2.28333333333333","2.23333333333333","7.15","7.85","7.05","8.33333333333333"
"1166","25 MADISON ST, Somerville, Massachusetts","1311904","FIRE","E3","11/29/2013 11:33","11/29/2013 11:34","11/29/2013 11:37","11/29/2013 11:51","E3",2.72,"FIRE","S","MADISON ST","SCHOOL ST AND SYCAMORE ST","25 MADISON ST",-71.0995835,42.3882267,1,2013-11-29 11:33:00,2013-11-29,"2013-11","11","2013",0,42.3882267,-71.0995835,"4.81666666666667","5.1","7","11.4","3.9","5.06666666666667","5.75","6.63333333333333","3.41666666666667","4.55","11.4333333333333","12.6","6.2","7.13333333333333"
"1167","25 MAIN ST, Somerville, Massachusetts","1202330","MEDICAL AID","R1","3/21/2012 23:48","3/21/2012 23:48","3/21/2012 23:52","3/21/2012 23:58","R1",3.85,"MEDICAL AID","S","MAIN ST","BROADWAY AND UPLAND PK","25 MAIN ST",-71.0983815,42.3957049,1,2012-03-21 23:48:00,2012-03-22,"2012-03","03","2012",0,42.3957049,-71.0983815,"5.95","5.96666666666667","3.68333333333333","6","5.38333333333333","6.96666666666667","6.88333333333333","9.85","5.1","6.06666666666667","9.25","9.78333333333333","8.36666666666667","10.7333333333333"
"1168","25 MEMORIAL RD, Somerville, Massachusetts","1307934","A FIRE ALARM","R1","8/15/2013 12:48","8/15/2013 12:49","8/15/2013 12:53","8/15/2013 13:00","R1",4.63,"A FIRE ALARM","B","MYSTIC RIVER APARTMENTS - SHA","TEMPLE ST AND MYSTIC AV","25 MEMORIAL RD",-71.0924087,42.3961954,1,2013-08-15 12:48:00,2013-08-15,"2013-08","08","2013",0,42.3961954,-71.0924087,"8.16666666666667","9","3.58333333333333","5.9","7.6","10.6833333333333","6.78333333333333","10.8666666666667","7.31666666666667","8.8","11.1","13.0333333333333","8.38333333333333","11.7166666666667"
"1169","25 MEMORIAL RD, Somerville, Massachusetts","1402173","MEDICAL AID","R1","3/5/2014 3:22","3/5/2014 3:24","3/5/2014 3:28","3/5/2014 3:38","R1",4.12,"MEDICAL AID","B","MYSTIC RIVER APARTMENTS - SHA","TEMPLE ST AND MYSTIC AV","25 MEMORIAL RD",-71.0924087,42.3961954,1,2014-03-05 03:22:00,2014-03-05,"2014-03","03","2014",0,42.3961954,-71.0924087,"8.16666666666667","9","3.58333333333333","5.9","7.6","10.6833333333333","6.78333333333333","10.8666666666667","7.31666666666667","8.8","11.1","13.0333333333333","8.38333333333333","11.7166666666667"
"1170","25 RIVER RD, Somerville, Massachusetts","1207628","OUTSIDE FIRE","E2","9/1/2012 23:30","9/1/2012 23:30","9/1/2012 23:35","9/1/2012 23:39","E2",4.87,"OUTSIDE FIRE","S","RIVER RD","MEMORIAL RD AND MYSTIC AV","25 RIVER RD",-71.0930234,42.3972665,1,2012-09-01 23:30:00,2012-09-02,"2012-09","09","2012",0,42.3972665,-71.0930234,"9.3","10.2333333333333","5.4","5.98333333333333","8.73333333333333","11.9333333333333","7.91666666666667","11.9666666666667","8.46666666666667","9.96666666666667","12.25","14.3166666666667","9.96666666666667","12.65"
"1171","25 RIVER RD, Somerville, Massachusetts","1211074","MEDICAL AID","R1","12/5/2012 6:55","12/5/2012 6:56","12/5/2012 7:01","12/5/2012 7:10","R1",4.5,"MEDICAL AID","B","MYSTIC VIEW APARTMENTS - SHA","MEMORIAL RD AND MYSTIC AV","25 RIVER RD",-71.0930234,42.3972665,1,2012-12-05 06:55:00,2012-12-05,"2012-12","12","2012",0,42.3972665,-71.0930234,"9.3","10.2333333333333","5.4","5.98333333333333","8.73333333333333","11.9333333333333","7.91666666666667","11.9666666666667","8.46666666666667","9.96666666666667","12.25","14.3166666666667","9.96666666666667","12.65"
"1172","25 ROBINSON ST, Somerville, Massachusetts","1300961","MEDICAL AID","E7","1/29/2013 18:04","1/29/2013 18:05","1/29/2013 18:08","1/29/2013 18:19","E7",3.57,"MEDICAL AID","S","ROBINSON ST","CENTRAL ST AND BARTLETT ST","25 ROBINSON ST",-71.1014973,42.392853,1,2013-01-29 18:04:00,2013-01-29,"2013-01","01","2013",0,42.392853,-71.1014973,"5.16666666666667","5.71666666666667","5.48333333333333","8.36666666666667","4.06666666666667","5.45","6.21666666666667","12.3333333333333","3.78333333333333","4.6","10.5666666666667","11.8833333333333","7.05","8.8"
"1173","25 ROSSMORE ST, Somerville, Massachusetts","1312194","FIRE","E3","12/7/2013 22:21","12/7/2013 22:22","12/7/2013 22:25","12/7/2013 22:39","E3",2.78,"FIRE","S","MANSFIELD ST","SOMERVILLE AV & WASHINGTON ST","25 ROSSMORE ST",-71.0910176,42.3790397,1,2013-12-07 22:21:00,2013-12-08,"2013-12","12","2013",0,42.3790397,-71.0910176,"6.65","8.46666666666667","4.83333333333333","8.81666666666667","5.16666666666667","6.86666666666667","1.73333333333333","1.75","7.6","10.2333333333333","14.6833333333333","17.1333333333333","2.21666666666667","2.45"
"1174","25 SIMPSON AVE, Somerville, Massachusetts","1312412","MEDICAL AID L","L3","12/14/2013 9:10","12/14/2013 9:11","12/14/2013 9:14","12/14/2013 9:19","L3",3.37,"MEDICAL AID L","S","SIMPSON AV","HOLLAND ST AND BROADWAY","25 SIMPSON AV",-71.1236126,42.3997501,1,2013-12-14 09:10:00,2013-12-14,"2013-12","12","2013",0,42.3997501,-71.1236126,"7.81666666666667","9.81666666666667","13","13.6333333333333","8.86666666666667","10.0666666666667","13.7","14.8666666666667","5.46666666666667","6.76666666666667","1.8","2.11666666666667","12.0666666666667","15.1833333333333"
"1175","25 WEBSTER AVE, Somerville, Massachusetts","1300699","S FIRE ALARM","T1","1/22/2013 2:30","1/22/2013 2:31","1/22/2013 2:35","1/22/2013 2:55","T1",3.92,"S FIRE ALARM","B","WEBSTER COURT APARTMENTS","UNION SQ AND NEWTON ST","25 WEBSTER AV",-71.0964319,42.378413,1,2013-01-22 02:30:00,2013-01-22,"2013-01","01","2013",0,42.378413,-71.0964319,"4.96666666666667","6.55","6.73333333333333","11.1833333333333","3.48333333333333","5.13333333333333","3.63333333333333","4.36666666666667","6.58333333333333","8.2","12.7833333333333","14.4333333333333","2.26666666666667","3.48333333333333"
"1176","250 ASSEMBLY SQUARE DR, Somerville, Massachusetts","1210330","GAS LEAK","R1","11/10/2012 11:38","11/10/2012 11:39","11/10/2012 11:42","11/10/2012 11:49","R1",3.7,"GAS LEAK","B","ASSEMBLY ROW MARKETING BLDG","NEW RD AND FOLEY ST","250 ASSEMBLY SQUARE DR",-71.0776095,42.3869862,1,2012-11-10 11:38:00,2012-11-10,"2012-11","11","2012",0,42.3869862,-71.0776095,"11.95","11.8833333333333","3.35","4.26666666666667","10","12.8166666666667","5.55","6.91666666666667","10.2166666666667","12.35","10.0833333333333","11.1166666666667","7.51666666666667","8.78333333333333"
"1177","250 BEACON ST, Somerville, Massachusetts","1211945","MEDICAL AID","E1","12/31/2012 22:22","12/31/2012 22:22","12/31/2012 22:26","12/31/2012 22:40","E1",3.65,"MEDICAL AID","S","BEACON ST","MUSEUM ST AND BECKWITH CIR","250 BEACON ST",-71.1113282,42.3821588,1,2012-12-31 22:22:00,2013-01-01,"2012-12","12","2012",0,42.3821588,-71.1113282,"2.75","3.6","9.95","15.4","1.86666666666667","2.06666666666667","6.93333333333333","8.46666666666667","4.8","5.8","8.91666666666667","9.58333333333333","5.58333333333333","7.18333333333333"
"1178","250 BROADWAY, Somerville, Massachusetts","1203952","MEDICAL AID","E2","5/13/2012 7:30","5/13/2012 7:31","5/13/2012 7:33","5/13/2012 7:40","E2",2.32,"MEDICAL AID","S","BROADWAY","MONTGOMERY AV AND WALNUT ST","250 BROADWAY",-71.0904015,42.3904222,1,2012-05-13 07:30:00,2012-05-13,"2012-05","05","2012",0,42.3904222,-71.0904015,"8.13333333333333","8.8","0.433333333333333","0.416666666666667","7.56666666666667","9.41666666666667","4.93333333333333","6.1","7.28333333333333","8.75","12.6166666666667","15.4","6.43333333333333","7.6"
"1179","250 POWDER HOUSE BLVD, Somerville, Massachusetts","1308531","MEDICAL AID","E6","8/30/2013 19:18","8/30/2013 19:18","8/30/2013 19:21","8/30/2013 19:40","E6",3.35,"MEDICAL AID","S","POWDER HOUSE BLVD","DOW ST AND NORTH ST","250 POWDER HOUSE BLVD",-71.1299516,42.407203,1,2013-08-30 19:18:00,2013-08-31,"2013-08","08","2013",0,42.407203,-71.1299516,"9.5","13.2","12.95","15.85","10.5666666666667","12.55","15.4","17.5166666666667","7.16666666666667","9.85","2.1","2.23333333333333","13.75","17.6666666666667"
"1180","250 POWDER HOUSE BLVD, Somerville, Massachusetts","1407292","MEDICAL AID","E6","7/28/2014 12:39","7/28/2014 12:41","7/28/2014 12:45","7/28/2014 13:00","E6",4.08,"MEDICAL AID","S","POWDER HOUSE BLVD","DOW ST AND NORTH ST","250 POWDER HOUSE BLVD",-71.1299516,42.407203,1,2014-07-28 12:39:00,2014-07-28,"2014-07","07","2014",0,42.407203,-71.1299516,"9.5","13.2","12.95","15.85","10.5666666666667","12.55","15.4","17.5166666666667","7.16666666666667","9.85","2.1","2.23333333333333","13.75","17.6666666666667"
"1181","250 POWDER HOUSE BLVD, Somerville, Massachusetts","1400864","MEDICAL AID","E6","1/25/2014 22:11","1/25/2014 22:12","1/25/2014 22:15","1/25/2014 22:22","E6",3.43,"MEDICAL AID","S","POWDER HOUSE BLVD","DOW ST AND NORTH ST","250 POWDER HOUSE BLVD",-71.1299516,42.407203,1,2014-01-25 22:11:00,2014-01-26,"2014-01","01","2014",0,42.407203,-71.1299516,"9.5","13.2","12.95","15.85","10.5666666666667","12.55","15.4","17.5166666666667","7.16666666666667","9.85","2.1","2.23333333333333","13.75","17.6666666666667"
"1182","252 BEACON ST, Somerville, Massachusetts","1311375","S FIRE ALARM","E1","11/14/2013 20:35","11/14/2013 20:36","11/14/2013 20:40","11/14/2013 20:48","E1",3.27,"S FIRE ALARM","B","HARVARD UNIVERSITY HOUSING","MUSEUM ST AND BECKWITH CIR","252 BEACON ST",-71.1017931,42.3742579,1,2013-11-14 20:35:00,2013-11-15,"2013-11","11","2013",0,42.3742579,-71.1017931,"5.41666666666667","7.08333333333333","9.41666666666667","13.8166666666667","3.93333333333333","4.78333333333333","6.31666666666667","6.93333333333333","7.61666666666667","9.4","12.25","14.8166666666667","4.95","6.05"
"1183","252 MEDFORD ST, Somerville, Massachusetts","1304515","MEDICAL AID","L2","5/10/2013 20:07","5/10/2013 20:08","5/10/2013 20:11","5/10/2013 20:30","L2",3.02,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2013-05-10 20:07:00,2013-05-11,"2013-05","05","2013",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1184","252 MEDFORD ST, Somerville, Massachusetts","1305499","MEDICAL AID","R1","6/8/2013 8:36","6/8/2013 8:36","6/8/2013 8:39","6/8/2013 8:49","R1",3.32,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2013-06-08 08:36:00,2013-06-08,"2013-06","06","2013",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1185","252 MEDFORD ST, Somerville, Massachusetts","1410288","MEDICAL AID","R1","10/14/2014 15:48","10/14/2014 15:50","10/14/2014 15:56","10/14/2014 16:06","R1",5.45,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2014-10-14 15:48:00,2014-10-14,"2014-10","10","2014",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1186","252 MEDFORD ST, Somerville, Massachusetts","1400848","MEDICAL AID","E3","1/25/2014 12:20","1/25/2014 12:21","1/25/2014 12:25","1/25/2014 12:36","E3",3.67,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2014-01-25 12:20:00,2014-01-25,"2014-01","01","2014",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1187","252 MEDFORD ST, Somerville, Massachusetts","1300607","MEDICAL AID","E3","1/19/2013 8:35","1/19/2013 8:36","1/19/2013 8:40","1/19/2013 8:53","E3",3.67,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2013-01-19 08:35:00,2013-01-19,"2013-01","01","2013",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1188","252 MEDFORD ST, Somerville, Massachusetts","1303043","STRIK BOX ALARM","C2","3/29/2013 7:05","3/29/2013 7:06","3/29/2013 7:09","3/29/2013 7:15","C2",2.8,"STRIK BOX ALARM","X","MEDFORD ST","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2013-03-29 07:05:00,2013-03-29,"2013-03","03","2013",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1189","252 MEDFORD ST, Somerville, Massachusetts","1407355","MEDICAL AID","E3","7/30/2014 1:03","7/30/2014 1:04","7/30/2014 1:07","7/30/2014 1:27","E3",3.9,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2014-07-30 01:03:00,2014-07-30,"2014-07","07","2014",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1190","252 MEDFORD ST, Somerville, Massachusetts","1306571","MEDICAL AID","E3","7/10/2013 0:08","7/10/2013 0:09","7/10/2013 0:12","7/10/2013 0:26","E3",3.17,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2013-07-10 00:08:00,2013-07-10,"2013-07","07","2013",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1191","252 MEDFORD ST, Somerville, Massachusetts","1207706","MEDICAL AID","E3","9/4/2012 12:13","9/4/2012 12:13","9/4/2012 12:16","9/4/2012 12:27","E3",3.02,"MEDICAL AID","S","MEDFORD ST","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2012-09-04 12:13:00,2012-09-04,"2012-09","09","2012",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1192","252 MEDFORD ST, Somerville, Massachusetts","1311802","MEDICAL AID","E3","11/26/2013 14:22","11/26/2013 14:23","11/26/2013 14:26","11/26/2013 14:30","E3",3.02,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2013-11-26 14:22:00,2013-11-26,"2013-11","11","2013",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1193","252 MEDFORD ST, Somerville, Massachusetts","1405303","MEDICAL AID","E3","6/6/2014 7:39","6/6/2014 7:39","6/6/2014 7:43","6/6/2014 8:07","E3",3.85,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2014-06-06 07:39:00,2014-06-06,"2014-06","06","2014",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1194","252 MEDFORD ST, Somerville, Massachusetts","1209996","MEDICAL AID","E3","11/1/2012 1:59","11/1/2012 1:59","11/1/2012 2:04","11/1/2012 2:12","E3",5.35,"MEDICAL AID","B","BRADY TOWERS - SHA","GREENVILLE ST AND HIGHLAND AV","252 MEDFORD ST",-71.0921561,42.3837122,1,2012-11-01 01:59:00,2012-11-01,"2012-11","11","2012",0,42.3837122,-71.0921561,"6.15","8.11666666666667","5.01666666666667","5.78333333333333","5.4","6.5","1.88333333333333","2.16666666666667","5.75","7.63333333333333","12.8333333333333","14.9833333333333","3.46666666666667","4.2"
"1195","252 POWDER HOUSE BLVD, Somerville, Massachusetts","1309166","MEDICAL AID","E6","9/14/2013 23:44","9/14/2013 23:44","9/14/2013 23:48","9/14/2013 23:58","E6",3.28,"MEDICAL AID","S","POWDER HOUSE BLVD","DOW ST AND NORTH ST","252 POWDER HOUSE BLVD",-71.13014,42.407038,1,2013-09-14 23:44:00,2013-09-15,"2013-09","09","2013",0,42.407038,-71.13014,"9.51666666666667","13.15","12.95","15.8666666666667","10.5666666666667","12.5666666666667","15.4","17.5666666666667","7.58333333333333","8.43333333333333","2.28333333333333","2.5","13.75","17.6666666666667"
"1196","252 POWDER HOUSE BLVD, Somerville, Massachusetts","1400939","MEDICAL AID","E6","1/27/2014 21:57","1/27/2014 21:58","1/27/2014 22:01","1/27/2014 22:07","E6",3.2,"MEDICAL AID","S","POWDER HOUSE BLVD","DOW ST AND NORTH ST","252 POWDER HOUSE BLVD",-71.13014,42.407038,1,2014-01-27 21:57:00,2014-01-28,"2014-01","01","2014",0,42.407038,-71.13014,"9.51666666666667","13.15","12.95","15.8666666666667","10.5666666666667","12.5666666666667","15.4","17.5666666666667","7.58333333333333","8.43333333333333","2.28333333333333","2.5","13.75","17.6666666666667"
"1197","252 POWDER HOUSE BLVD, Somerville, Massachusetts","1205686","MEDICAL AID","E6","7/9/2012 2:13","7/9/2012 2:14","7/9/2012 2:18","7/9/2012 2:35","E6",4.4,"MEDICAL AID","S","POWDER HOUSE BLVD","DOW ST AND NORTH ST","252 POWDER HOUSE BLVD",-71.13014,42.407038,1,2012-07-09 02:13:00,2012-07-09,"2012-07","07","2012",0,42.407038,-71.13014,"9.51666666666667","13.15","12.95","15.8666666666667","10.5666666666667","12.5666666666667","15.4","17.5666666666667","7.58333333333333","8.43333333333333","2.28333333333333","2.5","13.75","17.6666666666667"
"1198","253 WASHINGTON ST, Somerville, Massachusetts","1405489","S FIRE ALARM","E3","6/11/2014 20:14","6/11/2014 20:14","6/11/2014 20:17","6/11/2014 20:29","E3",2.55,"S FIRE ALARM","B","CASA B RESTAURANT","BONNER AV AND SANBORN CT","253 WASHINGTON ST",-71.0944208,42.379835,1,2014-06-11 20:14:00,2014-06-12,"2014-06","06","2014",0,42.379835,-71.0944208,"7.08333333333333","8.78333333333333","6.46666666666667","10.6","5.6","7.33333333333333","3.36666666666667","3.73333333333333","8.7","10.5666666666667","15.4166666666667","17.1833333333333","2.63333333333333","2.83333333333333"
